,user_token,topic,vis_condition,post_clarity_0,post_clarity_1,post_clarity_2,post_clarity_3,post_clarity_ansT,post_clarity_start,post_correctness_0,post_correctness_1,post_correctness_2,post_correctness_ansT,post_correctness_start,post_topicInv_0,post_topicInv_1,post_topicInv_2,post_topicInv_3,post_topicInv_ansT,post_topicInv_start,post_CI_lower,post_CI_upper,post_attitude,pre_clarity_0,pre_clarity_1,pre_clarity_2,pre_clarity_3,pre_clarity_ansT,pre_clarity_start,pre_correctness_0,pre_correctness_1,pre_correctness_2,pre_correctness_ansT,pre_correctness_start,pre_topicInv_0,pre_topicInv_1,pre_topicInv_2,pre_topicInv_3,pre_topicInv_ansT,pre_topicInv_start,pre_CI_lower,pre_CI_upper,pre_attitude,pre_clarity,pre_correctness,pre_topic_involvement,post_clarity,post_correctness,post_topic_involvement,pre_attitude_adjusted,pre_attitude_strength,pre_attitude_uncertainty,post_attitude_adjusted,post_attitude_strength,post_attitude_uncertainty,attitude_difference,abs_attitude_difference,att_uncertainty_difference,abs_att_uncertainty_difference,mean_belief_change,mean_pre_belief_distance,mean_belief_uncertainty_change,count_vars,belief_diff_pre_belief_dist_mean,defensive_confidence,EB-feel,EB-evidence,EB-political
676,e2a36faf-75df-4c3c-9054-b84b865903f8,union,uncertainty,8,8,8,9,1390,1.64831E+12,8,9,8,1372,1.64831E+12,4,4,5,5,3295,1.64831E+12,1,8.756940925,8.950893895,7,7,8,7,1572,1.64831E+12,9,8,6,1047,1.64831E+12,4,3,3,5,1566,1.64831E+12,1,8.29360883,8.843142245,7.25,7.666666667,15,8.25,8.333333333,18,3.843142245,3.843142245,7.29360883,3.950893895,3.950893895,7.756940925,0.10775165,0.10775165,0.463332095,0.463332095,0.469889872,0.350651783,-1.27625445,6,5.47304683,51,3,5,1.25
677,e2a36faf-75df-4c3c-9054-b84b865903f8,covid,uncertainty,9,9,9,9,1061,1.64831E+12,9,9,9,3445,1.64831E+12,4,4,4,5,991,1.64831E+12,8.929343565,8.993994555,8.96166906,9,9,9,9,1686,1.64831E+12,9,9,9,902,1.64831E+12,4,4,4,5,966,1.64831E+12,1,8.94011873,8.98321939,9,9,17,9,9,17,3.98321939,3.98321939,7.94011873,3.96166906,3.96166906,0.06465099,-0.02155033,0.02155033,-7.87546774,7.87546774,0.679116336,0.813190868,0.115786794,6,0.762179754,51,3,5,1.25
678,2cf2e828-842e-45aa-aed9-c40e6ea1462e,union,hop,7,7,7,7,1190,1.64831E+12,5,5,5,1004,1.64831E+12,2,2,2,3,1589,1.64831E+12,4.837018002,6.155045213,5.496031608,7,7,7,7,1655,1.64831E+12,5,5,5,1949,1.64831E+12,3,2,2,3,911,1.64831E+12,4.440192822,6.381802366,5.410997594,7,5,10,7,5,9,0.410997594,0.410997594,1.941609545,0.496031608,0.496031608,1.318027211,0.085034014,0.085034014,-0.623582334,0.623582334,0.426816587,0.463601616,-0.180477213,6,0.98867804,52,3,4,1.5
679,2cf2e828-842e-45aa-aed9-c40e6ea1462e,covid,hop,7,7,7,7,995,1.64831E+12,6,6,6,1257,1.64831E+12,4,4,4,4,941,1.64831E+12,4.992913694,7.005385349,5.999149521,7,7,7,7,832,1.64831E+12,5,6,6,1045,1.64831E+12,4,4,4,4,662,1.64831E+12,7.005385349,7.926587163,7.465986256,7,5.666666667,16,7,6,16,2.465986256,2.465986256,0.921201814,0.999149521,0.999149521,2.012471655,-1.466836735,1.466836735,1.091269841,1.091269841,0.390171228,0.461938748,0.013530995,6,1.320617663,52,3,4,1.5
680,7b7ffb0c-2cd1-4494-82f0-1020e58452a4,union,scatter,6,8,7,7,2093,1.64831E+12,6,5,5,1643,1.64831E+12,4,4,4,4,865,1.64831E+12,7.713310408,8.528968109,8.121139259,8,8,8,8,964,1.64831E+12,8,7,8,1264,1.64831E+12,4,3,4,4,1373,1.64831E+12,8.499837477,8.791143798,8.645490637,8,7.666666667,15,7,5.333333333,16,3.645490637,3.645490637,0.291306322,3.121139259,3.121139259,0.815657701,-0.524351379,0.524351379,0.524351379,0.524351379,0.484650128,0.531039467,-0.125022454,6,0.916716876,34,2.25,4.5,1.5
681,7b7ffb0c-2cd1-4494-82f0-1020e58452a4,covid,scatter,9,9,9,9,948,1.64831E+12,9,9,9,1169,1.64831E+12,5,5,5,5,1047,1.64831E+12,1,8.917376538,8.995058223,9,9,9,9,1373,1.64831E+12,9,9,9,1141,1.64831E+12,4,4,4,4,1079,1.64831E+12,1,8.53867832,8.917376538,9,9,16,9,9,20,3.917376538,3.917376538,7.53867832,3.995058223,3.995058223,7.917376538,0.077681686,0.077681686,0.378698218,0.378698218,0.469775734,0.490324607,-0.066985428,6,0.894849503,34,2.25,4.5,1.5
682,cf25cd24-b847-469c-b1d2-10bb84cdf26c,covid,hop,8,8,8,8,1998,1.64831E+12,7,5,7,2297,1.64831E+12,4,3,4,5,1332,1.64831E+12,7.980287398,8.000458551,7.990372975,8,8,8,8,2242,1.64831E+12,8,8,8,1950,1.64831E+12,4,3,4,5,1448,1.64831E+12,7.968097877,8.007938117,7.988017997,8,8,16,8,6.333333333,16,2.988017997,2.988017997,0.03984024,2.990372975,2.990372975,0.020171152,0.002354977,0.002354977,-0.019669088,0.019669088,0.263067162,0.509527683,0.013627403,6,0.497941909,47,2.75,4.75,1
683,cf25cd24-b847-469c-b1d2-10bb84cdf26c,union,hop,6,6,6,6,1278,1.64831E+12,5,5,5,1414,1.64831E+12,3,2,2,3,1251,1.64831E+12,,,7.988017997,7,7,7,7,1450,1.64831E+12,6,5,6,1274,1.64831E+12,3,2,2,3,1215,1.64831E+12,8.85454322,8.85454322,8.85454322,7,5.666666667,10,6,5,10,3.85454322,3.85454322,0,2.988017997,2.988017997,,-0.866525223,0.866525223,,,0.21621066,0.24970496,-0.013663176,6,0.713417972,47,2.75,4.75,1
684,527e2f36-ffff-4542-8f91-b080131feca5,covid,scatter,8,8,4,8,1778,1.64831E+12,8,8,8,1205,1.64831E+12,2,2,2,2,901,1.64831E+12,8.571428433,8.854875145,8.713151789,9,9,9,9,945,1.64831E+12,8,8,8,1522,1.64831E+12,2,2,2,3,862,1.64831E+12,,,8.996598501,9,8,9,7,8,8,3.996598501,3.996598501,,3.713151789,3.713151789,0.283446712,-0.283446712,0.283446712,,,0.423687576,0.691113142,0.001941335,6,0.649919577,27,3.75,4,3
685,527e2f36-ffff-4542-8f91-b080131feca5,union,scatter,8,8,9,9,991,1.64831E+12,8,8,8,5407,1.64831E+12,4,2,4,2,1337,1.64831E+12,8.812358138,8.96825383,8.890305984,8,8,9,8,936,1.64831E+12,8,8,8,2061,1.64831E+12,3,1,4,4,945,1.64831E+12,8.415532741,8.74149646,8.578514601,8.25,8,12,8.5,8,12,3.578514601,3.578514601,0.325963719,3.890305984,3.890305984,0.155895692,0.311791383,0.311791383,-0.170068027,0.170068027,0.24005973,0.251612573,-0.29582601,6,0.984592521,27,3.75,4,3
686,d859392c-d395-41e1-92b7-15d13d6cf2ac,covid,hop,8,8,7,8,1409,1.64831E+12,8,5,7,931,1.64831E+12,2,4,4,5,1241,1.64831E+12,1.607497325,3.04244637,2.324971847,9,9,9,9,1947,1.64831E+12,9,6,9,1041,1.64831E+12,2,4,3,4,2102,1.64831E+12,1.368339151,3.015873239,2.192106195,9,8,13,7.75,6.666666667,15,-2.807893805,2.807893805,1.647534088,-2.675028153,2.675028153,1.434949045,0.132865652,0.132865652,-0.212585044,0.212585044,0.124501138,0.433585299,-0.011142958,6,0.372219108,50,4,5,1.75
687,d859392c-d395-41e1-92b7-15d13d6cf2ac,union,hop,5,6,6,6,1291,1.64831E+12,5,5,5,986,1.64831E+12,3,2,4,4,1019,1.64831E+12,4.468537975,5.921201899,5.194869937,2,2,2,4,1198,1.64831E+12,3,5,2,1591,1.64831E+12,1,1,4,4,1435,1.64831E+12,4.273668081,5.124008256,4.698838168,2.5,3.333333333,10,5.75,5,13,-0.301161832,0.301161832,0.850340175,0.194869937,0.194869937,1.452663924,0.496031769,0.496031769,0.60232375,0.60232375,0.245215198,0.230326055,0.04056961,6,5.987081825,50,4,5,1.75
688,b299c89e-61bc-499c-a832-31feefa981bd,covid,hop,9,9,9,9,2434,1.64831E+12,9,9,9,2061,1.64831E+12,3,4,1,5,1744,1.64831E+12,1.016659808,1.034848576,1.025754192,9,9,9,9,1664,1.64831E+12,9,9,9,1771,1.64831E+12,3,4,1,5,6719,1.64831E+12,1,1.037829746,1.011282542,9,9,13,9,9,13,-3.988717458,3.988717458,0.037829746,-3.974245808,3.974245808,0.018188768,0.014471651,0.014471651,-0.019640978,0.019640978,0.098618985,0.723037202,0.142990209,6,1.078288441,39,3,4.25,2
689,b299c89e-61bc-499c-a832-31feefa981bd,union,hop,1,1,1,1,1482,1.64831E+12,1,1,1,1278,1.64831E+12,1,1,3,2,1143,1.64831E+12,3.999617785,5.109132642,4.554375214,2,1,1,1,2285,1.64831E+12,2,1,2,1472,1.64831E+12,1,1,3,2,2155,1.64831E+12,3.926862712,5.03637757,4.481620141,1.25,1.666666667,7,1,1,7,-0.518379859,0.518379859,1.109514857,-0.445624786,0.445624786,1.109514857,0.072755073,0.072755073,0,0,0.598874238,0.576981443,0.045465954,6,1.108179945,39,3,4.25,2
690,3d97a78d-3653-48cc-9e6a-323d928b2ade,union,hop,8,8,8,8,1419,1.64831E+12,7,7,7,1189,1.64831E+12,4,4,4,5,3300,1.64831E+12,6.603538266,7.400327455,7.001932861,9,9,9,9,4451,1.64831E+12,9,9,9,2021,1.64831E+12,4,5,5,5,1950,1.64831E+12,7.250929482,8.78474867,8.017839076,9,9,19,8,7,17,3.017839076,3.017839076,1.533819188,2.001932861,2.001932861,0.796789189,-1.015906215,1.015906215,-0.737029999,0.737029999,0.267237069,0.286151018,0.00042459,6,0.910414853,56,4,3.75,1.75
691,3d97a78d-3653-48cc-9e6a-323d928b2ade,covid,hop,9,9,9,9,1666,1.64831E+12,9,9,9,2835,1.64831E+12,5,5,5,5,2388,1.64831E+12,1.504087459,2.460234486,1.982160973,9,9,9,9,1504,1.64831E+12,9,9,9,1961,1.64831E+12,5,5,5,5,1923,1.64831E+12,1.862642594,2.121599081,1.992120837,9,9,20,9,9,20,-3.007879163,3.007879163,0.258956486,-3.017839027,3.017839027,0.956147026,-0.009959865,0.009959865,0.69719054,0.69719054,0.244087853,0.357892571,0.061970875,6,2.590457076,56,4,3.75,1.75
692,4eac43d3-ef18-4bb8-86da-ef7c10b33db2,covid,uncertainty,7,7,8,8,1206,1.64831E+12,8,8,8,1185,1.64831E+12,3,2,5,5,1098,1.64831E+12,7.339228184,8.698044702,8.018636443,7,7,7,7,1571,1.64831E+12,6,6,6,1018,1.64831E+12,2,1,5,5,1166,1.64831E+12,7.872434666,8.990448257,8.431441462,7,6,13,7.5,8,15,3.431441462,3.431441462,1.118013591,3.018636443,3.018636443,1.358816518,-0.412805018,0.412805018,0.240802927,0.240802927,0.293150213,0.473029632,-0.194211886,6,1.78238794,38,4,4.75,3.75
693,4eac43d3-ef18-4bb8-86da-ef7c10b33db2,union,uncertainty,7,8,8,8,1096,1.64831E+12,7,6,9,1057,1.64831E+12,2,3,5,5,910,1.64831E+12,4.002388146,6.530818357,5.266603251,4,6,3,5,1010,1.64831E+12,2,5,3,1207,1.64831E+12,2,1,4,4,2816,1.64831E+12,4.088389191,6.565218775,5.326803983,4.5,3.333333333,11,7.75,7.333333333,15,0.326803983,0.326803983,2.476829584,0.266603251,0.266603251,2.528430211,-0.060200732,0.060200732,0.051600627,0.051600627,0.253466625,0.380858153,-0.038597601,6,0.98682467,38,4,4.75,3.75
694,b25260d8-60f4-48d2-8ade-0e7fc32a895e,covid,uncertainty,5,5,5,5,3160,1.64831E+12,5,1,5,1676,1.64831E+12,3,1,3,3,1659,1.64831E+12,1,4.99164162,6.997659736,7,7,7,7,1729,1.64831E+12,7,1,7,1925,1.64831E+12,3,1,3,3,1587,1.64831E+12,7.176768496,7.893203537,7.534986017,7,5,10,5,3.666666667,10,2.534986017,2.534986017,0.716435041,1.997659736,1.997659736,3.99164162,-0.537326281,0.537326281,3.275206579,3.275206579,0.850306081,0.785061345,-0.032309401,6,1.161106808,33,4,3,2.75
695,b25260d8-60f4-48d2-8ade-0e7fc32a895e,union,uncertainty,7,7,7,7,1079,1.64831E+12,7,1,7,1555,1.64831E+12,3,1,3,3,1461,1.64831E+12,1,3.033386023,1.982614629,7,7,7,7,1633,1.64831E+12,7,1,5,1625,1.64831E+12,3,1,3,3,1165,1.64831E+12,1,3.152791863,2.006495797,7,4.333333333,10,7,5,10,-2.993504203,2.993504203,2.152791863,-3.017385371,3.017385371,2.033386023,-0.023881168,0.023881168,-0.11940584,0.11940584,0.405344475,0.365932684,-0.163643592,6,1.080252813,33,4,3,2.75
696,ae9e91c9-7ff4-4838-8e85-9bbe192f2baf,covid,scatter,7,7,7,7,1042,1.64831E+12,7,6,7,1383,1.64831E+12,3,4,4,5,1865,1.64831E+12,2.653061173,3.316326479,2.984693826,9,9,9,9,1169,1.64831E+12,7,7,7,936,1.64831E+12,4,3,4,5,918,1.64831E+12,1.751700693,2.261904775,2.006802734,9,7,16,7,6.666666667,16,-2.993197266,2.993197266,0.510204082,-2.015306174,2.015306174,0.663265306,0.977891092,0.977891092,0.153061224,0.153061224,0.109419371,0.484433872,0.069268919,6,0.250163817,44,3.25,4,5
697,ae9e91c9-7ff4-4838-8e85-9bbe192f2baf,union,scatter,6,6,6,6,2153,1.64831E+12,5,4,5,851,1.64831E+12,1,2,2,3,1049,1.64831E+12,3.613945526,4.362244846,3.988095186,5,5,5,5,950,1.64831E+12,4,5,5,1199,1.64831E+12,2,3,2,3,1047,1.64831E+12,4.158163213,4.88945573,4.523809472,5,4.666666667,10,6,4.666666667,8,-0.476190528,0.476190528,0.731292517,-1.011904814,1.011904814,0.74829932,-0.535714286,0.535714286,0.017006803,0.017006803,0.082830669,0.280084119,-0.058558628,6,0.418430396,44,3.25,4,5
698,e58f3372-7fed-4464-b45b-a0a4c9deea42,union,scatter,7,7,8,8,2604,1.64831E+12,5,5,6,3791,1.64831E+12,1,1,1,1,3223,1.64831E+12,1.471088448,1.7942177,1.632653074,7,8,8,8,2862,1.64831E+12,5,5,5,3087,1.64831E+12,2,1,1,2,3038,1.64831E+12,1.301020421,1.624149673,1.462585047,7.75,5,6,7.5,5.333333333,4,-3.537414953,3.537414953,0.323129252,-3.367346926,3.367346926,0.323129252,0.170068027,0.170068027,-4.44E-16,4.44E-16,0.617393821,0.554816297,-0.204971327,6,1.082386544,44,3.75,4.75,1
699,e58f3372-7fed-4464-b45b-a0a4c9deea42,covid,scatter,8,8,8,7,3436,1.64831E+12,8,8,7,2510,1.64831E+12,4,3,2,2,2464,1.64831E+12,8.494898167,8.784013813,8.63945599,8,8,8,7,2437,1.64831E+12,8,8,7,2791,1.64831E+12,4,2,2,2,2583,1.64831E+12,1,8.605442384,8.877551228,7.75,7.666666667,10,7.75,7.666666667,11,3.877551228,3.877551228,7.605442384,3.63945599,3.63945599,0.289115646,-0.238095238,0.238095238,-7.316326738,7.316326738,0.328572268,0.38347883,-0.148940536,6,1.23909276,44,3.75,4.75,1
700,b943f60a-c8a0-4025-bfad-be6828815bda,covid,scatter,9,9,9,9,1232,1.64831E+12,8,8,7,2290,1.64831E+12,4,3,4,4,3412,1.64831E+12,,,8.975339998,9,9,9,9,3061,1.64831E+12,8,8,7,4541,1.64831E+12,4,3,4,4,2215,1.64831E+12,,,8.982426165,9,7.666666667,15,9,7.666666667,15,3.982426165,3.982426165,,3.975339998,3.975339998,,-0.007086168,0.007086168,,,0.449955616,0.535423467,0.499012712,6,0.803162433,23,1,4.75,2
701,b943f60a-c8a0-4025-bfad-be6828815bda,union,scatter,6,6,6,5,1694,1.64831E+12,5,6,5,2022,1.64831E+12,4,3,3,3,1520,1.64831E+12,7.409296914,8.585600769,7.997448841,6,5,5,6,1104,1.64831E+12,5,5,5,1052,1.64831E+12,4,3,3,3,1050,1.64831E+12,7.770691472,8.238378546,8.004535009,5.5,5,13,5.75,5.333333333,13,3.004535009,3.004535009,0.467687075,2.997448841,2.997448841,1.176303855,-0.007086168,0.007086168,0.70861678,0.70861678,0.285917388,0.287935773,0.207441531,6,1.738966518,23,1,4.75,2
702,e1fc790e-9654-44f7-9d49-e50f2a907dd0,union,scatter,6,6,6,6,1833,1.64831E+12,7,7,7,1441,1.64831E+12,4,4,5,5,1305,1.64831E+12,5.397789186,7.250781849,6.324285518,7,7,7,7,1613,1.64831E+12,8,8,6,1553,1.64831E+12,4,4,4,4,1696,1.64831E+12,7.562970831,8.509608387,8.036289609,7,7.333333333,16,6,7,18,3.036289609,3.036289609,0.946637556,1.324285518,1.324285518,1.852992663,-1.712004091,1.712004091,0.906355107,0.906355107,0.451766734,0.432863123,0.68429771,6,2.225123188,48,4,3.75,3
703,e1fc790e-9654-44f7-9d49-e50f2a907dd0,covid,scatter,9,9,9,9,1422,1.64831E+12,9,9,9,1255,1.64831E+12,5,5,5,5,1965,1.64831E+12,8.580102673,8.982927165,8.781514919,9,9,9,9,1971,1.64831E+12,9,8,6,1360,1.64831E+12,5,5,5,5,1292,1.64831E+12,1,8.811726756,8.942644716,9,7.666666667,20,9,9,20,3.942644716,3.942644716,7.811726756,3.781514919,3.781514919,0.402824492,-0.161129797,0.161129797,-7.408902264,7.408902264,0.865446659,0.786037115,0.234647768,6,1.089364342,48,4,3.75,3
704,308b49c0-fcad-4e74-b4d8-4d52c66c2b6b,union,hop,8,9,8,9,2606,1.64831E+12,7,7,7,2661,1.64831E+12,4,3,4,5,2538,1.64831E+12,7.879040079,8.719059425,8.299049752,8,8,7,8,3119,1.64831E+12,7,6,6,3318,1.64831E+12,4,3,4,4,1954,1.64831E+12,2.741999348,8.385205582,5.563602465,7.75,6.333333333,15,8.5,7,16,0.563602465,0.563602465,5.643206234,3.299049752,3.299049752,0.840019346,2.735447287,2.735447287,-4.803186888,4.803186888,0.271363435,0.25546971,-0.042667816,6,6.433137232,42,3,4,4.25
705,308b49c0-fcad-4e74-b4d8-4d52c66c2b6b,covid,hop,7,7,7,4,2519,1.64831E+12,4,5,7,3453,1.64831E+12,3,2,4,5,1802,1.64831E+12,6.274388066,7.782114441,7.028251253,6,7,8,8,2534,1.64831E+12,4,5,4,2541,1.64831E+12,3,2,3,4,1760,1.64831E+12,6.209771193,7.825192356,7.017481775,7.25,4.333333333,12,6.25,5.333333333,14,2.017481775,2.017481775,1.615421163,2.028251253,2.028251253,1.507726375,0.010769479,0.010769479,-0.107694788,0.107694788,0.622428395,0.573376241,0.034035364,6,1.664215041,42,3,4,4.25
706,5bb86670-d0d4-4e3b-aef6-badb50b71b07,covid,uncertainty,9,9,9,8,1612,1.64831E+12,8,9,8,1202,1.64831E+12,5,5,5,5,1346,1.64831E+12,1,8.426193535,8.964026237,8,8,9,9,2047,1.64831E+12,9,6,8,3415,1.64831E+12,5,5,5,5,1874,1.64831E+12,1,7.997919346,8.993905832,8.5,7.666666667,20,8.75,8.333333333,20,3.993905832,3.993905832,6.997919346,3.964026237,3.964026237,7.426193535,-0.029879595,0.029879595,0.428274189,0.428274189,0.692098195,1.08729331,0.292882396,6,0.891608178,49,3.25,3,1
707,5bb86670-d0d4-4e3b-aef6-badb50b71b07,union,uncertainty,7,7,7,7,1497,1.64831E+12,7,5,7,2399,1.64831E+12,4,4,4,5,1948,1.64831E+12,8.585551373,8.645310562,8.615430967,9,9,9,9,1974,1.64831E+12,9,7,9,2878,1.64831E+12,5,4,5,5,1329,1.64831E+12,1,8.645310562,8.884347319,9,8.333333333,19,7,6.333333333,17,3.884347319,3.884347319,7.645310562,3.615430967,3.615430967,0.059759189,-0.268916351,0.268916351,-7.585551373,7.585551373,0.903095266,0.789505822,-0.143027093,6,7.394194699,49,3.25,3,1
708,81b23203-9767-485e-bb80-7acc9b99a095,covid,uncertainty,8,8,8,8,1446,1.64831E+12,7,8,7,1539,1.64831E+12,3,3,4,4,1581,1.64831E+12,8.502338513,8.98065484,8.741496676,8,8,8,8,1744,1.64831E+12,7,7,7,2014,1.64831E+12,4,3,4,4,1811,1.64831E+12,1,8.093112323,8.964710962,8,7,15,8,7.333333333,14,3.964710962,3.964710962,7.093112323,3.741496676,3.741496676,0.478316327,-0.223214286,0.223214286,-6.614795996,6.614795996,0.300214108,0.497066556,-0.149440204,6,0.513239036,36,1.25,5,1.5
709,81b23203-9767-485e-bb80-7acc9b99a095,union,uncertainty,7,8,8,8,1439,1.64831E+12,6,7,7,1272,1.64831E+12,4,3,3,4,1554,1.64831E+12,1.736819644,2.15136046,1.944090052,8,8,9,9,1569,1.64831E+12,8,8,8,1736,1.64831E+12,3,4,4,4,1714,1.64831E+12,1.035289072,1.502976147,1.269132609,8.5,8,15,7.75,6.666666667,14,-3.730867391,3.730867391,0.467687075,-3.055909948,3.055909948,0.414540816,0.674957442,0.674957442,-0.053146259,0.053146259,0.226836856,0.306545233,-0.261224958,6,0.721067496,36,1.25,5,1.5
710,8d36226c-c415-4361-8e18-2090272c884d,union,scatter,8,8,8,8,2201,1.64831E+12,8,2,5,1743,1.64831E+12,1,1,1,1,1990,1.64831E+12,3.64477009,4.441963913,4.043367001,8,8,8,8,3607,1.64831E+12,9,5,1,7288,1.64831E+12,1,1,1,1,1704,1.64831E+12,4.397675367,5.566892975,4.982284171,8,5,4,8,5,4,-0.017715829,0.017715829,1.169217607,-0.956632999,0.956632999,0.797193823,-0.93891717,0.93891717,-0.372023784,0.372023784,0.15113385,0.442741667,0.031057373,6,1.225266777,54,4,3.25,3
711,8d36226c-c415-4361-8e18-2090272c884d,covid,scatter,8,9,8,8,1931,1.64831E+12,5,5,5,8032,1.64831E+12,2,1,4,4,2815,1.64831E+12,6.64753349,6.824687673,6.736110582,9,9,9,9,2239,1.64831E+12,7,5,5,1504,1.64831E+12,3,1,5,4,2039,1.64831E+12,5.956632177,6.062924687,6.009778432,9,5.666666667,13,8.25,5,11,1.009778432,1.009778432,0.10629251,1.736110582,1.736110582,0.177154183,0.72633215,0.72633215,0.070861673,0.070861673,0.60667054,0.657457021,-0.032136597,6,0.771356592,54,4,3.25,3
712,bb828fd6-2d84-4bec-9178-29db72f41881,union,scatter,7,8,8,8,758,1.64831E+12,8,8,8,893,1.64831E+12,4,4,4,4,808,1.64831E+12,6.662887239,7.166792505,6.914839872,6,7,7,7,681,1.64831E+12,6,6,6,864,1.64831E+12,3,2,3,4,762,1.64831E+12,5.642479076,5.844041182,5.743260129,6.75,6,12,7.75,8,16,0.743260129,0.743260129,0.201562106,1.914839872,1.914839872,0.503905266,1.171579743,1.171579743,0.302343159,0.302343159,0.527621536,0.474435839,0.019257486,6,1.172649034,45,3,4.75,3
713,bb828fd6-2d84-4bec-9178-29db72f41881,covid,scatter,8,8,8,9,2242,1.64831E+12,8,8,8,770,1.64831E+12,4,4,4,4,687,1.64831E+12,8.036029473,8.262786842,8.149408157,9,8,8,8,731,1.64831E+12,8,8,8,726,1.64831E+12,5,4,4,4,972,1.64831E+12,8.464348948,8.716301581,8.590325265,8.25,8,17,8.25,8,16,3.590325265,3.590325265,0.251952633,3.149408157,3.149408157,0.22675737,-0.440917108,0.440917108,-0.025195263,0.025195263,0.291461413,0.37025167,0.037245043,6,0.741233785,45,3,4.75,3
714,7e4f595a-8cf2-4b22-8fde-34cd642d3f34,covid,uncertainty,9,9,9,9,1232,1.64831E+12,9,9,8,935,1.64831E+12,4,4,2,3,896,1.64831E+12,1,8.911564487,8.96825383,9,9,9,9,1257,1.64831E+12,9,9,8,1359,1.64831E+12,4,4,2,3,1038,1.64831E+12,1,8.798185803,8.954081494,9,8.666666667,13,9,8.666666667,13,3.954081494,3.954081494,7.798185803,3.96825383,3.96825383,7.911564487,0.014172336,0.014172336,0.113378685,0.113378685,0.42379245,0.635863128,0.078512555,6,0.558121707,45,1.25,5,1
715,7e4f595a-8cf2-4b22-8fde-34cd642d3f34,union,uncertainty,4,5,4,5,1065,1.64831E+12,4,5,4,1111,1.64831E+12,2,2,3,3,1471,1.64831E+12,6.183389884,6.651076959,6.417233422,7,6,6,7,1519,1.64831E+12,7,6,6,1351,1.64831E+12,3,2,1,4,1519,1.64831E+12,7.473072424,7.799036143,7.636054283,6.5,6.333333333,10,4.5,4.333333333,10,2.636054283,2.636054283,0.325963719,1.417233422,1.417233422,0.467687075,-1.218820862,1.218820862,0.141723356,0.141723356,0.376151787,0.358037824,0.036087315,6,2.333249177,45,1.25,5,1
716,89abecf5-c269-418d-9b32-b1b4f5c4d464,union,hop,6,6,6,6,2061,1.64831E+12,6,6,6,1289,1.64831E+12,2,3,2,2,1984,1.64831E+12,6.005946375,7.997919346,7.001932861,7,7,7,7,1424,1.64831E+12,5,5,6,8916,1.64831E+12,2,2,2,2,2503,1.64831E+12,6.733016509,7.231009752,6.982013131,7,5.333333333,8,6,6,9,1.982013131,1.982013131,0.497993243,2.001932861,2.001932861,1.991972971,0.01991973,0.01991973,1.493979729,1.493979729,0.638424904,0.360534474,0.064572268,6,4.437017648,49,3.75,4,2.5
717,89abecf5-c269-418d-9b32-b1b4f5c4d464,covid,hop,7,7,6,7,1056,1.64831E+12,6,7,7,1971,1.64831E+12,3,4,4,4,1885,1.64831E+12,6.225063402,6.563698807,6.394381104,8,7,7,7,1178,1.64831E+12,6,6,7,1884,1.64831E+12,3,3,4,4,1003,1.64831E+12,7.709083265,7.729002995,7.71904313,7.25,6.333333333,14,6.75,6.666666667,15,2.71904313,2.71904313,0.01991973,1.394381104,1.394381104,0.338635405,-1.324662026,1.324662026,0.318715675,0.318715675,0.997253881,0.731899496,-0.158494839,6,2.390360766,49,3.75,4,2.5
718,8b42910b-b54c-4cb3-afc0-0898379c9eb4,covid,scatter,8,8,8,7,2396,1.64831E+12,8,7,7,1557,1.64831E+12,5,5,5,5,2667,1.64831E+12,8.494898167,8.95408184,8.724490004,9,9,9,9,1800,1.64831E+12,8,8,7,3694,1.64831E+12,4,4,5,5,2629,1.64831E+12,1,8.85906265,8.988296395,9,7.666666667,18,7.75,7.333333333,20,3.988296395,3.988296395,7.85906265,3.724490004,3.724490004,0.459183673,-0.263806392,0.263806392,-7.399878976,7.399878976,0.342145541,0.500843073,0.089820048,6,0.574435086,50,2.25,5,1
719,8b42910b-b54c-4cb3-afc0-0898379c9eb4,union,scatter,7,6,6,6,2404,1.64831E+12,6,7,6,1821,1.64831E+12,3,4,5,5,2487,1.64831E+12,6.352041024,7.661564833,7.006802929,5,7,6,5,3215,1.64831E+12,5,6,5,1393,1.64831E+12,3,4,5,5,1644,1.64831E+12,4.540816015,5.374149867,4.957482941,5.75,5.333333333,17,6.25,6.333333333,17,-0.042517059,0.042517059,0.833333852,2.006802929,2.006802929,1.30952381,2.049319987,2.049319987,0.476189957,0.476189957,0.273271888,0.254872459,-0.041328988,6,1.236545606,50,2.25,5,1
720,063583dc-7b9c-4ba1-81e5-7cb2c8fa8001,covid,scatter,8,8,8,8,1351,1.64831E+12,8,7,8,1299,1.64831E+12,4,4,5,5,1566,1.64831E+12,1,8.268734904,8.978517808,7,9,9,9,2518,1.64831E+12,8,8,8,2166,1.64831E+12,4,4,5,5,2066,1.64831E+12,7.01354068,8.95610317,7.984821925,8.5,8,18,8,7.666666667,18,2.984821925,2.984821925,1.94256249,3.978517808,3.978517808,7.268734904,0.993695883,0.993695883,5.326172414,5.326172414,0.656287729,0.655719079,-0.103649361,6,1.144484261,35,4,3.75,3
