,user_token,topic,post_belief,post_CI_lower,post_CI_upper,var,true_correlation,vis_condition,pre_belief,pre_CI_lower,pre_CI_upper,belief_difference,abs_belief_difference,pre_uncertainty,post_uncertainty,uncertainty_difference,abs_uncertainty_difference,pre_belief_distance,abs_pre_belief_distance,abs_belief_diff_to_belief_dist_portion,pre_attitude,post_attitude,pre_attitude_adjusted,pre_attitude_strength,post_attitude_adjusted,post_attitude_strength,pre_attitude_uncertainty,post_attitude_uncertainty
3425,9f117166-ce14-46d6-90ff-9a93cde386e2,union,0.202494403,0.091929203,0.313059604,Union Membership Rate_Unemployment Rate,0.125821494,scatter,-0.317256376,-0.396515892,-0.237996859,0.519750779,0.519750779,0.158519033,0.221130401,0.062611368,0.062611368,0.443077869,0.443077869,1.173046127,7.984778509,6.031707051,2.984778509,2.984778509,1.031707051,1.031707051,0.088274416,0.331029061
3426,9f117166-ce14-46d6-90ff-9a93cde386e2,covid,0.370678889,-0.039795518,0.781153297,Vaccination Rate_Infection Rate,0.591449723,scatter,-0.47451707,-0.609180833,-0.339853307,0.845195959,0.845195959,0.269327525,0.820948816,0.55162129,0.55162129,1.065966792,1.065966792,0.792891453,7.995812811,8.017881415,2.995812811,2.995812811,3.017881415,3.017881415,0.286891853,
3427,9f117166-ce14-46d6-90ff-9a93cde386e2,covid,-0.840432544,-0.916870901,-0.763994188,Vaccination Rate_Death Rate,-0.687874271,scatter,0.327476411,0.095717965,0.559234857,-1.167908955,1.167908955,0.463516893,0.152876713,-0.310640179,0.310640179,-1.015350682,1.015350682,1.150251806,7.995812811,8.017881415,2.995812811,2.995812811,3.017881415,3.017881415,0.286891853,
3428,9f117166-ce14-46d6-90ff-9a93cde386e2,covid,-0.614529939,-0.654474555,-0.574585322,Vaccination Rate_Test Positivity Ratio,-0.543364649,scatter,-0.515898755,-0.553640098,-0.478157412,-0.098631183,0.098631183,0.075482685,0.079889232,0.004406547,0.004406547,-0.027465894,0.027465894,3.591042144,7.995812811,8.017881415,2.995812811,2.995812811,3.017881415,3.017881415,0.286891853,
3429,9f117166-ce14-46d6-90ff-9a93cde386e2,covid,-0.433344497,-0.45406286,-0.412626135,Vaccination Rate_Case Density,-0.337427469,scatter,-0.537124425,-0.788586728,-0.285662122,0.103779928,0.103779928,0.502924606,0.041436724,-0.461487882,0.461487882,0.199696957,0.199696957,0.519687077,7.995812811,8.017881415,2.995812811,2.995812811,3.017881415,3.017881415,0.286891853,
3430,9f117166-ce14-46d6-90ff-9a93cde386e2,covid,-0.134172725,-0.136492477,-0.131852972,Vaccination Rate_I.C.U. Capacity Ratio,-0.140887392,scatter,-0.11034646,-0.147202863,-0.073490056,-0.023826265,0.023826265,0.073712806,0.004639505,-0.069073301,0.069073301,-0.030540933,0.030540933,0.780142022,7.995812811,8.017881415,2.995812811,2.995812811,3.017881415,3.017881415,0.286891853,
3431,9f117166-ce14-46d6-90ff-9a93cde386e2,covid,0.070439318,0.024992808,0.115885828,Vaccination Rate_Adverse Vaccination Events,0.141784191,scatter,0.009563363,0.003425654,0.015701072,0.060875955,0.060875955,0.012275418,0.090893021,0.078617602,0.078617602,0.132220828,0.132220828,0.460411237,7.995812811,8.017881415,2.995812811,2.995812811,3.017881415,3.017881415,0.286891853,
3432,2494d931-fae6-48c3-9bd5-0a1f4cc94699,covid,-0.669148742,-1,0.957970046,Vaccination Rate_Test Positivity Ratio,-0.543364649,uncertainty,0.029802716,-0.834495764,0.894101196,-0.698951458,0.698951458,1.72859696,1.957970046,0.229373085,0.229373085,-0.573167365,0.573167365,1.219454387,1.067176869,1.067177006,-3.932823131,3.932823131,-3.932822994,3.932822994,7.919537102,0.067177006
3433,2494d931-fae6-48c3-9bd5-0a1f4cc94699,covid,0.003600139,-1,1,Vaccination Rate_I.C.U. Capacity Ratio,-0.140887392,uncertainty,-0.013645772,-0.384923636,0.357632092,0.017245911,0.017245911,0.742555728,2,1.257444272,1.257444272,-0.12724162,0.12724162,0.13553671,1.067176869,1.067177006,-3.932823131,3.932823131,-3.932822994,3.932822994,7.919537102,0.067177006
3434,2494d931-fae6-48c3-9bd5-0a1f4cc94699,covid,1,0.189666937,1,Vaccination Rate_Adverse Vaccination Events,0.141784191,uncertainty,1,-1,1,0,0,2,0.810333063,-1.189666937,1.189666937,-0.858215809,0.858215809,0,1.067176869,1.067177006,-3.932823131,3.932823131,-3.932822994,3.932822994,7.919537102,0.067177006
3435,2494d931-fae6-48c3-9bd5-0a1f4cc94699,covid,0.029802716,-0.83715141,0.896756842,Vaccination Rate_Case Density,-0.337427469,uncertainty,-0.006713045,-0.893088286,0.879662197,0.036515761,0.036515761,1.772750483,1.733908252,-0.038842231,0.038842231,-0.330714424,0.330714424,0.110414781,1.067176869,1.067177006,-3.932823131,3.932823131,-3.932822994,3.932822994,7.919537102,0.067177006
3436,2494d931-fae6-48c3-9bd5-0a1f4cc94699,covid,0.017282904,,,Vaccination Rate_Infection Rate,0.591449723,uncertainty,0.014168952,-0.083201196,0.1115391,0.003113952,0.003113952,0.194740296,,,,0.57728077,0.57728077,0.005394173,1.067176869,1.067177006,-3.932823131,3.932823131,-3.932822994,3.932822994,7.919537102,0.067177006
3437,2494d931-fae6-48c3-9bd5-0a1f4cc94699,covid,0.834950987,0.665565203,1,Vaccination Rate_Death Rate,-0.687874271,uncertainty,0.977528328,0.58192482,1,-0.142577341,0.142577341,0.41807518,0.334434797,-0.083640382,0.083640382,-1.665402599,1.665402599,0.085611336,1.067176869,1.067177006,-3.932823131,3.932823131,-3.932822994,3.932822994,7.919537102,0.067177006
3438,2494d931-fae6-48c3-9bd5-0a1f4cc94699,union,-0.019193313,,,Union Membership Rate_Unemployment Rate,0.125821494,uncertainty,-0.021337437,,,0.002144124,0.002144124,,,,,0.147158931,0.147158931,0.014570123,9.003685032,8.799957699,4.003685032,4.003685032,3.799957699,3.799957699,7.640518916,7.392503032
3439,2494d931-fae6-48c3-9bd5-0a1f4cc94699,union,0.998226714,0.892086995,1,Union Membership Rate_Income Inequality,-0.016484732,uncertainty,0.062568499,,,0.935658215,0.935658215,,0.107913005,,,-0.079053231,0.079053231,11.83579979,9.003685032,8.799957699,4.003685032,4.003685032,3.799957699,3.799957699,7.640518916,7.392503032
3440,2494d931-fae6-48c3-9bd5-0a1f4cc94699,union,0.011539735,,,Union Membership Rate_State GDP Growth,-0.113353841,uncertainty,0.003318635,-0.029857461,0.03649473,0.0082211,0.0082211,0.066352191,,,,-0.116672476,0.116672476,0.070463062,9.003685032,8.799957699,4.003685032,4.003685032,3.799957699,3.799957699,7.640518916,7.392503032
3441,2494d931-fae6-48c3-9bd5-0a1f4cc94699,union,0.015848794,,,Union Membership Rate_Proportion Uninsured,-0.515061859,uncertainty,0.005086201,,,0.010762593,0.010762593,,,,,-0.52014806,0.52014806,0.020691402,9.003685032,8.799957699,4.003685032,4.003685032,3.799957699,3.799957699,7.640518916,7.392503032
3442,2494d931-fae6-48c3-9bd5-0a1f4cc94699,union,-0.006833133,,,Union Membership Rate_Median Income,0.460953319,uncertainty,0.012784037,,,-0.019617169,0.019617169,,,,,0.448169283,0.448169283,0.043771785,9.003685032,8.799957699,4.003685032,4.003685032,3.799957699,3.799957699,7.640518916,7.392503032
3443,2494d931-fae6-48c3-9bd5-0a1f4cc94699,union,0.064065604,-0.828625182,0.95675639,Union Membership Rate_Poverty Rate,-0.415636848,uncertainty,0.18066911,-1,1,-0.116603506,0.116603506,2,1.785381572,-0.214618428,0.214618428,-0.596305958,0.596305958,0.195543085,9.003685032,8.799957699,4.003685032,4.003685032,3.799957699,3.799957699,7.640518916,7.392503032
3444,737cfbb6-8803-4f69-8c60-4a52fb3907a5,union,-0.202034649,-0.925549459,0.521480161,Union Membership Rate_Poverty Rate,-0.415636848,hop,0.170532085,-0.48151278,0.82257695,-0.372566734,0.372566734,1.30408973,1.447029619,0.142939889,0.142939889,-0.586168933,0.586168933,0.635596179,5.472610213,6.0168279,0.472610213,0.472610213,1.0168279,1.0168279,1.527628595,0.8974818
3445,737cfbb6-8803-4f69-8c60-4a52fb3907a5,union,-0.069268481,-0.116250395,-0.022286567,Union Membership Rate_Income Inequality,-0.016484732,hop,-0.090675496,-0.303063633,0.121712642,0.021407015,0.021407015,0.424776275,0.093963828,-0.330812447,0.330812447,0.074190764,0.074190764,0.288540154,5.472610213,6.0168279,0.472610213,0.472610213,1.0168279,1.0168279,1.527628595,0.8974818
3446,737cfbb6-8803-4f69-8c60-4a52fb3907a5,union,0.186777487,0.071557465,0.301997509,Union Membership Rate_Unemployment Rate,0.125821494,hop,0.706365894,0.606149985,0.806581803,-0.519588406,0.519588406,0.200431818,0.230440044,0.030008226,0.030008226,-0.5805444,0.5805444,0.895002013,5.472610213,6.0168279,0.472610213,0.472610213,1.0168279,1.0168279,1.527628595,0.8974818
3447,737cfbb6-8803-4f69-8c60-4a52fb3907a5,union,-0.373069683,-0.552264488,-0.193874879,Union Membership Rate_Proportion Uninsured,-0.515061859,hop,0.103884129,-0.169053978,0.376822236,-0.476953812,0.476953812,0.545876214,0.35838961,-0.187486604,0.187486604,-0.618945988,0.618945988,0.770590361,5.472610213,6.0168279,0.472610213,0.472610213,1.0168279,1.0168279,1.527628595,0.8974818
3448,737cfbb6-8803-4f69-8c60-4a52fb3907a5,union,0.45188836,0.328652858,0.575123862,Union Membership Rate_Median Income,0.460953319,hop,-0.308452769,-0.635034326,0.018128787,0.760341129,0.760341129,0.653163112,0.246471003,-0.406692109,0.406692109,0.769406089,0.769406089,0.988218238,5.472610213,6.0168279,0.472610213,0.472610213,1.0168279,1.0168279,1.527628595,0.8974818
3449,737cfbb6-8803-4f69-8c60-4a52fb3907a5,union,-0.185101792,-0.430652531,0.060448947,Union Membership Rate_State GDP Growth,-0.113353841,hop,0.227857006,-0.564898538,1,-0.412958797,0.412958797,1.564898538,0.491101478,-1.07379706,1.07379706,-0.341210847,0.341210847,1.210274531,5.472610213,6.0168279,0.472610213,0.472610213,1.0168279,1.0168279,1.527628595,0.8974818
3450,737cfbb6-8803-4f69-8c60-4a52fb3907a5,covid,-0.278173003,-0.504945536,-0.051400469,Vaccination Rate_Case Density,-0.337427469,hop,0.131254932,-0.016369648,0.278879512,-0.409427935,0.409427935,0.29524916,0.453545067,0.158295907,0.158295907,-0.4686824,0.4686824,0.87357224,3.916338582,3.715837329,-1.083661418,1.083661418,-1.284162671,1.284162671,0.305525719,1.279388949
3451,737cfbb6-8803-4f69-8c60-4a52fb3907a5,covid,0.371021597,0.194542199,0.547500996,Vaccination Rate_Infection Rate,0.591449723,hop,0.324986882,0.116054414,0.533919349,0.046034715,0.046034715,0.417864935,0.352958798,-0.064906137,0.064906137,0.266462841,0.266462841,0.172762234,3.916338582,3.715837329,-1.083661418,1.083661418,-1.284162671,1.284162671,0.305525719,1.279388949
3452,737cfbb6-8803-4f69-8c60-4a52fb3907a5,covid,0.098864463,0.029120914,0.168608013,Vaccination Rate_Adverse Vaccination Events,0.141784191,hop,-0.287763923,-0.425944748,-0.149583098,0.386628386,0.386628386,0.276361649,0.1394871,-0.13687455,0.13687455,0.429548114,0.429548114,0.900081676,3.916338582,3.715837329,-1.083661418,1.083661418,-1.284162671,1.284162671,0.305525719,1.279388949
3453,737cfbb6-8803-4f69-8c60-4a52fb3907a5,covid,0.403061935,0.26218433,0.54393954,Vaccination Rate_Test Positivity Ratio,-0.543364649,hop,0.522574096,0.410792842,0.634355349,-0.11951216,0.11951216,0.223562507,0.28175521,0.058192703,0.058192703,-1.065938745,1.065938745,0.112119163,3.916338582,3.715837329,-1.083661418,1.083661418,-1.284162671,1.284162671,0.305525719,1.279388949
3454,737cfbb6-8803-4f69-8c60-4a52fb3907a5,covid,-0.328940341,-0.617514341,-0.04036634,Vaccination Rate_Death Rate,-0.687874271,hop,-0.191426977,-0.307540455,-0.075313498,-0.137513364,0.137513364,0.232226957,0.577148001,0.344921044,0.344921044,-0.496447294,0.496447294,0.276994891,3.916338582,3.715837329,-1.083661418,1.083661418,-1.284162671,1.284162671,0.305525719,1.279388949
3455,737cfbb6-8803-4f69-8c60-4a52fb3907a5,covid,-0.231467148,-0.476595268,0.013660971,Vaccination Rate_I.C.U. Capacity Ratio,-0.140887392,hop,0.265586966,0.05986774,0.471306193,-0.497054114,0.497054114,0.411438453,0.490256239,0.078817787,0.078817787,-0.406474359,0.406474359,1.222842484,3.916338582,3.715837329,-1.083661418,1.083661418,-1.284162671,1.284162671,0.305525719,1.279388949
3456,0467f605-e405-473b-af95-92dd9b2cde2a,union,-0.019767383,-0.281071643,0.241536877,Union Membership Rate_Income Inequality,-0.016484732,uncertainty,0.165545158,-0.219434305,0.550524622,-0.185312541,0.185312541,0.769958927,0.522608521,-0.247350407,0.247350407,-0.18202989,0.18202989,1.018033584,3.790922663,4.123086785,-1.209077337,1.209077337,-0.876913215,0.876913215,2.351721979,2.338435414
3457,0467f605-e405-473b-af95-92dd9b2cde2a,union,-0.104598671,-0.488236391,0.27903905,Union Membership Rate_State GDP Growth,-0.113353841,uncertainty,0.079702239,-0.111826614,0.271231092,-0.18430091,0.18430091,0.383057706,0.76727544,0.384217735,0.384217735,-0.19305608,0.19305608,0.9546496,3.790922663,4.123086785,-1.209077337,1.209077337,-0.876913215,0.876913215,2.351721979,2.338435414
3458,0467f605-e405-473b-af95-92dd9b2cde2a,union,0.055862078,-0.363074016,0.474798172,Union Membership Rate_Unemployment Rate,0.125821494,uncertainty,-0.12733637,-0.449798056,0.195125315,0.183198448,0.183198448,0.644923371,0.837872188,0.192948817,0.192948817,0.253157864,0.253157864,0.723653001,3.790922663,4.123086785,-1.209077337,1.209077337,-0.876913215,0.876913215,2.351721979,2.338435414
3459,0467f605-e405-473b-af95-92dd9b2cde2a,union,0.383429754,0.163251835,0.603607673,Union Membership Rate_Median Income,0.460953319,uncertainty,0.117359053,-0.258517393,0.493235499,0.266070701,0.266070701,0.751752892,0.440355838,-0.311397054,0.311397054,0.343594267,0.343594267,0.774374682,3.790922663,4.123086785,-1.209077337,1.209077337,-0.876913215,0.876913215,2.351721979,2.338435414
3460,0467f605-e405-473b-af95-92dd9b2cde2a,union,-0.203441048,-0.413190499,0.006308403,Union Membership Rate_Poverty Rate,-0.415636848,uncertainty,-0.327791359,-0.638323867,-0.017258852,0.124350311,0.124350311,0.621065015,0.419498901,-0.201566114,0.201566114,-0.087845489,0.087845489,1.415557168,3.790922663,4.123086785,-1.209077337,1.209077337,-0.876913215,0.876913215,2.351721979,2.338435414
3461,0467f605-e405-473b-af95-92dd9b2cde2a,union,-0.366139886,-0.607705269,-0.124574503,Union Membership Rate_Proportion Uninsured,-0.515061859,uncertainty,-0.253384477,-0.510259085,0.003490131,-0.112755409,0.112755409,0.513749216,0.483130765,-0.030618451,0.030618451,-0.261677382,0.261677382,0.430894746,3.790922663,4.123086785,-1.209077337,1.209077337,-0.876913215,0.876913215,2.351721979,2.338435414
3462,0467f605-e405-473b-af95-92dd9b2cde2a,covid,-0.23808735,-0.680299297,0.204124597,Vaccination Rate_I.C.U. Capacity Ratio,-0.140887392,uncertainty,-0.604294484,-0.880101418,-0.328487551,0.366207134,0.366207134,0.551613866,0.884423895,0.332810029,0.332810029,0.463407092,0.463407092,0.790249309,8.009406598,8.374787132,3.009406598,3.009406598,3.374787132,3.374787132,1.355229615,0.810480456
3463,0467f605-e405-473b-af95-92dd9b2cde2a,covid,-0.455030244,-0.720699092,-0.189361395,Vaccination Rate_Test Positivity Ratio,-0.543364649,uncertainty,-0.174424588,-0.778414371,0.429565195,-0.280605656,0.280605656,1.207979566,0.531337698,-0.676641868,0.676641868,-0.368940061,0.368940061,0.760572475,8.009406598,8.374787132,3.009406598,3.009406598,3.374787132,3.374787132,1.355229615,0.810480456
3464,0467f605-e405-473b-af95-92dd9b2cde2a,covid,-0.396032885,-0.664743318,-0.127322452,Vaccination Rate_Case Density,-0.337427469,uncertainty,-0.45522784,-0.731141284,-0.179314396,0.059194956,0.059194956,0.551826888,0.537420866,-0.014406022,0.014406022,0.117800372,0.117800372,0.502502281,8.009406598,8.374787132,3.009406598,3.009406598,3.374787132,3.374787132,1.355229615,0.810480456
3465,0467f605-e405-473b-af95-92dd9b2cde2a,covid,0.294823206,-0.167525761,0.757172172,Vaccination Rate_Infection Rate,0.591449723,uncertainty,-0.563430149,-0.751083976,-0.375776323,0.858253355,0.858253355,0.375307652,0.924697932,0.54939028,0.54939028,1.154879872,1.154879872,0.743153791,8.009406598,8.374787132,3.009406598,3.009406598,3.374787132,3.374787132,1.355229615,0.810480456
3466,0467f605-e405-473b-af95-92dd9b2cde2a,covid,0.18744729,-0.081378151,0.45627273,Vaccination Rate_Adverse Vaccination Events,0.141784191,uncertainty,0.740302141,0.572508763,0.90809552,-0.552854852,0.552854852,0.335586757,0.537650881,0.202064124,0.202064124,-0.59851795,0.59851795,0.923706385,8.009406598,8.374787132,3.009406598,3.009406598,3.374787132,3.374787132,1.355229615,0.810480456
3467,0467f605-e405-473b-af95-92dd9b2cde2a,covid,-0.69180981,-0.865323973,-0.518295646,Vaccination Rate_Death Rate,-0.687874271,uncertainty,-0.780261502,-1,-0.560523004,0.088451692,0.088451692,0.439476996,0.347028327,-0.092448669,0.092448669,0.092387231,0.092387231,0.957401699,8.009406598,8.374787132,3.009406598,3.009406598,3.374787132,3.374787132,1.355229615,0.810480456
3468,c6a731c4-e28f-4306-bc1e-5aefd1828ca1,covid,0.203759744,0.071202723,0.336316766,Vaccination Rate_Adverse Vaccination Events,0.141784191,uncertainty,0.113450786,0.049087235,0.177814336,0.090308959,0.090308959,0.128727101,0.265114043,0.136386942,0.136386942,0.028333405,0.028333405,3.187366893,8.964026237,8.847596528,3.964026237,3.964026237,3.847596528,3.847596528,7.346514616,0
3469,c6a731c4-e28f-4306-bc1e-5aefd1828ca1,covid,0.565911301,0.199535814,0.932286788,Vaccination Rate_I.C.U. Capacity Ratio,-0.140887392,uncertainty,-0.551611693,-0.771561963,-0.331661423,1.117522994,1.117522994,0.43990054,0.732750974,0.292850434,0.292850434,0.410724301,0.410724301,2.720859205,8.964026237,8.847596528,3.964026237,3.964026237,3.847596528,3.847596528,7.346514616,0
3470,c6a731c4-e28f-4306-bc1e-5aefd1828ca1,covid,-0.635553005,-0.903934772,-0.367171239,Vaccination Rate_Case Density,-0.337427469,uncertainty,-0.63987519,-0.90818295,-0.37156743,0.004322185,0.004322185,0.536615521,0.536763533,0.000148012,0.000148012,0.302447721,0.302447721,0.014290684,8.964026237,8.847596528,3.964026237,3.964026237,3.847596528,3.847596528,7.346514616,0
3471,c6a731c4-e28f-4306-bc1e-5aefd1828ca1,covid,-0.556973903,-0.805790117,-0.30815769,Vaccination Rate_Death Rate,-0.687874271,uncertainty,-0.707138821,-0.810568991,-0.603708652,0.150164918,0.150164918,0.206860338,0.497632427,0.290772089,0.290772089,0.019264551,0.019264551,7.794882918,8.964026237,8.847596528,3.964026237,3.964026237,3.847596528,3.847596528,7.346514616,0
3472,c6a731c4-e28f-4306-bc1e-5aefd1828ca1,covid,-0.466849457,-0.80083574,-0.132863173,Vaccination Rate_Infection Rate,0.591449723,uncertainty,-0.832577387,-1,-0.665154774,0.36572793,0.36572793,0.334845226,0.667972566,0.33312734,0.33312734,1.42402711,1.42402711,0.256826522,8.964026237,8.847596528,3.964026237,3.964026237,3.847596528,3.847596528,7.346514616,0
3473,c6a731c4-e28f-4306-bc1e-5aefd1828ca1,covid,-0.166385278,-0.499956096,0.16718554,Vaccination Rate_Test Positivity Ratio,-0.543364649,uncertainty,-0.485099545,-0.700061639,-0.270137452,0.318714267,0.318714267,0.429924187,0.667141635,0.237217449,0.237217449,-0.058265104,0.058265104,5.470071181,8.964026237,8.847596528,3.964026237,3.964026237,3.847596528,3.847596528,7.346514616,0
3474,c6a731c4-e28f-4306-bc1e-5aefd1828ca1,union,0.043677211,0.043677211,0.043677211,Union Membership Rate_Income Inequality,-0.016484732,uncertainty,0.316432992,0.101267076,0.531598909,-0.272755781,0.272755781,0.430331833,0,-0.430331833,0.430331833,-0.332917724,0.332917724,0.819288855,8.10747786,8.545711913,3.10747786,3.10747786,3.545711913,3.545711913,0,7.077598265
3475,c6a731c4-e28f-4306-bc1e-5aefd1828ca1,union,-0.234198908,,,Union Membership Rate_Unemployment Rate,0.125821494,uncertainty,0.057333443,-0.122187068,0.236853954,-0.291532351,0.291532351,0.359041022,,,,0.068488051,0.068488051,4.256689269,8.10747786,8.545711913,3.10747786,3.10747786,3.545711913,3.545711913,0,7.077598265
3476,c6a731c4-e28f-4306-bc1e-5aefd1828ca1,union,-0.020383912,-0.25111581,0.210347986,Union Membership Rate_State GDP Growth,-0.113353841,uncertainty,0.215514333,-0.101676564,0.53270523,-0.235898245,0.235898245,0.634381794,0.461463796,-0.172917998,0.172917998,-0.328868174,0.328868174,0.717303356,8.10747786,8.545711913,3.10747786,3.10747786,3.545711913,3.545711913,0,7.077598265
3477,c6a731c4-e28f-4306-bc1e-5aefd1828ca1,union,-0.306308107,-0.547436253,-0.065179962,Union Membership Rate_Proportion Uninsured,-0.515061859,uncertainty,0.019638449,-0.105610239,0.144887137,-0.325946556,0.325946556,0.250497376,0.482256291,0.231758915,0.231758915,-0.534700308,0.534700308,0.609587373,8.10747786,8.545711913,3.10747786,3.10747786,3.545711913,3.545711913,0,7.077598265
3478,c6a731c4-e28f-4306-bc1e-5aefd1828ca1,union,-0.267996928,-0.482617294,-0.053376563,Union Membership Rate_Poverty Rate,-0.415636848,uncertainty,0.2526653,-0.067056782,0.572387382,-0.520662228,0.520662228,0.639444165,0.429240731,-0.210203433,0.210203433,-0.668302148,0.668302148,0.779082081,8.10747786,8.545711913,3.10747786,3.10747786,3.545711913,3.545711913,0,7.077598265
3479,c6a731c4-e28f-4306-bc1e-5aefd1828ca1,union,0.307331342,0.059787577,0.554875107,Union Membership Rate_Median Income,0.460953319,uncertainty,0.213701516,-0.051371459,0.47877449,0.093629827,0.093629827,0.53014595,0.49508753,-0.035058419,0.035058419,0.247251804,0.247251804,0.378682077,8.10747786,8.545711913,3.10747786,3.10747786,3.545711913,3.545711913,0,7.077598265
3480,d38bc290-971a-477c-9f98-931b31ea21b7,union,0.003020012,-0.054516941,0.060556966,Union Membership Rate_Income Inequality,-0.016484732,hop,-0.007249215,-0.122087887,0.107589457,0.010269227,0.010269227,0.229677343,0.115073907,-0.114603436,0.114603436,-0.009235517,0.009235517,1.111927773,6.998299181,7.997448841,1.998299181,1.998299181,2.997448841,2.997448841,0.892857143,0.396825397
3481,d38bc290-971a-477c-9f98-931b31ea21b7,union,-0.266633425,-0.437883966,-0.095382883,Union Membership Rate_Proportion Uninsured,-0.515061859,hop,0.341885387,0.042741786,0.641028988,-0.608518812,0.608518812,0.598287201,0.342501083,-0.255786118,0.255786118,-0.856947246,0.856947246,0.710100667,6.998299181,7.997448841,1.998299181,1.998299181,2.997448841,2.997448841,0.892857143,0.396825397
3482,d38bc290-971a-477c-9f98-931b31ea21b7,union,0.403712765,0.28022821,0.527197319,Union Membership Rate_Median Income,0.460953319,hop,0.395052808,0.229969729,0.560135887,0.008659957,0.008659957,0.330166158,0.24696911,-0.083197049,0.083197049,0.065900512,0.065900512,0.131409552,6.998299181,7.997448841,1.998299181,1.998299181,2.997448841,2.997448841,0.892857143,0.396825397
3483,d38bc290-971a-477c-9f98-931b31ea21b7,union,0.226786353,0.073623178,0.379949527,Union Membership Rate_Unemployment Rate,0.125821494,hop,0.186615528,-0.009867043,0.383098099,0.040170825,0.040170825,0.392965143,0.306326349,-0.086638794,0.086638794,-0.060794034,0.060794034,0.660769192,6.998299181,7.997448841,1.998299181,1.998299181,2.997448841,2.997448841,0.892857143,0.396825397
3484,d38bc290-971a-477c-9f98-931b31ea21b7,union,-0.340184491,-0.477627422,-0.20274156,Union Membership Rate_Poverty Rate,-0.415636848,hop,-0.0697153,-0.26976626,0.130335661,-0.270469191,0.270469191,0.40010192,0.274885862,-0.125216059,0.125216059,-0.345921548,0.345921548,0.781880148,6.998299181,7.997448841,1.998299181,1.998299181,2.997448841,2.997448841,0.892857143,0.396825397
3485,d38bc290-971a-477c-9f98-931b31ea21b7,union,-0.095962027,-0.212803924,0.02087987,Union Membership Rate_State GDP Growth,-0.113353841,hop,0.002371904,-0.118597231,0.123341039,-0.098333931,0.098333931,0.241938271,0.233683794,-0.008254477,0.008254477,-0.115725745,0.115725745,0.849715254,6.998299181,7.997448841,1.998299181,1.998299181,2.997448841,2.997448841,0.892857143,0.396825397
3486,d38bc290-971a-477c-9f98-931b31ea21b7,covid,0.25253187,0.1448527,0.360211039,Vaccination Rate_Adverse Vaccination Events,0.141784191,hop,0.508654015,0.288020233,0.729287798,-0.256122146,0.256122146,0.441267564,0.215358339,-0.225909226,0.225909226,-0.366869824,0.366869824,0.698128134,8.365929567,8.61394544,3.365929567,3.365929567,3.61394544,3.61394544,0.439342404,0.255102041
3487,d38bc290-971a-477c-9f98-931b31ea21b7,covid,-0.552842543,-0.736134731,-0.369550356,Vaccination Rate_Death Rate,-0.687874271,hop,0.497708608,0.341519067,0.653898148,-1.050551151,1.050551151,0.312379082,0.366584375,0.054205293,0.054205293,-1.185582878,1.185582878,0.886105198,8.365929567,8.61394544,3.365929567,3.365929567,3.61394544,3.61394544,0.439342404,0.255102041
3488,d38bc290-971a-477c-9f98-931b31ea21b7,covid,0.277255527,0.132810105,0.42170095,Vaccination Rate_Infection Rate,0.591449723,hop,-0.38932493,-0.669145707,-0.109504153,0.666580457,0.666580457,0.559641554,0.288890845,-0.270750709,0.270750709,0.980774652,0.980774652,0.679646905,8.365929567,8.61394544,3.365929567,3.365929567,3.61394544,3.61394544,0.439342404,0.255102041
3489,d38bc290-971a-477c-9f98-931b31ea21b7,covid,-0.213267269,-0.32409069,-0.102443849,Vaccination Rate_I.C.U. Capacity Ratio,-0.140887392,hop,-0.139831799,-0.282973425,0.003309827,-0.073435471,0.073435471,0.286283252,0.221646841,-0.064636411,0.064636411,-0.001055594,0.001055594,69.56793694,8.365929567,8.61394544,3.365929567,3.365929567,3.61394544,3.61394544,0.439342404,0.255102041
3490,d38bc290-971a-477c-9f98-931b31ea21b7,covid,-0.304097839,-0.44081928,-0.167376398,Vaccination Rate_Test Positivity Ratio,-0.543364649,hop,-0.408512138,-0.597397674,-0.219626602,0.104414299,0.104414299,0.377771072,0.273442882,-0.10432819,0.10432819,-0.134852511,0.134852511,0.774285164,8.365929567,8.61394544,3.365929567,3.365929567,3.61394544,3.61394544,0.439342404,0.255102041
3491,d38bc290-971a-477c-9f98-931b31ea21b7,covid,-0.335013174,-0.466930204,-0.203096144,Vaccination Rate_Case Density,-0.337427469,hop,-0.271710299,-0.450173021,-0.093247577,-0.063302876,0.063302876,0.356925444,0.26383406,-0.093091384,0.093091384,-0.06571717,0.06571717,0.963262355,8.365929567,8.61394544,3.365929567,3.365929567,3.61394544,3.61394544,0.439342404,0.255102041
3492,956121da-b563-4d01-8b71-25b1671dc14d,covid,-0.710571512,-1,0.053908545,Vaccination Rate_Test Positivity Ratio,-0.543364649,uncertainty,0.362275343,-0.016836569,0.741387256,-1.072846856,1.072846856,0.758223825,1.053908545,0.29568472,0.29568472,-0.905639993,0.905639993,1.1846284,8.996598501,8.989512333,3.996598501,3.996598501,3.989512333,3.989512333,7.918650655,7.840702809
3493,956121da-b563-4d01-8b71-25b1671dc14d,covid,0.69810878,0.196699043,1,Vaccination Rate_Infection Rate,0.591449723,uncertainty,-1,-1,-0.314747904,1.69810878,1.69810878,0.685252096,0.803300957,0.118048861,0.118048861,1.591449723,1.591449723,1.067020061,8.996598501,8.989512333,3.996598501,3.996598501,3.989512333,3.989512333,7.918650655,7.840702809
